zid,pid,tid,vote,weight_x_32767,created
38,238,3,-1,0,1730168714687
28,1325,3,-1,0,1730169331374
28,1325,4,-1,0,1730169344894
38,243,3,0,0,1730170159174
38,245,4,-1,0,1730170540692
38,247,12,-1,0,1730170733293
38,247,8,-1,0,1730170737975
38,247,13,-1,0,1730170740872
38,248,12,0,0,1730170801380
38,249,13,-1,0,1730171025089
38,251,8,-1,0,1730171440180
38,251,10,-1,0,1730171487712
38,252,13,-1,0,1730172049477
38,252,5,-1,0,1730172089288
30,4316,4,-1,0,1730172173183
34,1205,11,-1,0,1729906171485
31,830,3,-1,0,1729906176873
30,3080,4,0,0,1729906180407
26,956,1,-1,0,1729906185073
29,1424,1,1,0,1729906202790
29,1463,5,0,0,1729920318077
34,1234,11,-1,0,1729921943619
34,1239,0,-1,0,1729923254900
26,997,1,-1,0,1729924547351
28,1044,11,1,0,1729926141975
34,1251,9,-1,0,1729928991408
26,1007,1,-1,0,1729930588987
26,1007,2,-1,0,1729930609294
38,56,2,1,0,1729931698675
38,56,3,-1,0,1729931733480
29,1504,9,0,0,1729933250790
28,1060,6,-1,0,1729934337798
31,869,5,1,0,1729934341572
30,3318,1,-1,0,1729936617094
28,1067,17,-1,0,1729938313613
29,1527,8,-1,0,1729938321098
30,3340,0,-1,0,1729940041797
30,3359,2,0,0,1729941682382
26,1025,4,-1,0,1729943152492
34,1285,7,-1,0,1729943165735
34,1285,8,0,0,1729943174876
34,1285,2,0,0,1729943180377
26,1026,6,-1,0,1729943199573
29,1549,7,1,0,1729944370920
26,1032,1,-1,0,1729945523389
34,1293,5,1,0,1729945533489
34,1293,6,1,0,1729945541294
30,3429,4,-1,0,1729946808179
28,1095,8,0,0,1729947964174
30,3467,4,-1,0,1729949482074
30,3483,0,1,0,1729950903277
30,3502,6,-1,0,1729952152591
28,1109,2,0,0,1729952161373
29,1596,3,-1,0,1729952173084
28,1110,4,-1,0,1729952188591
29,1596,9,-1,0,1729952202775
34,1316,5,0,0,1729952224772
34,1316,11,0,0,1729952230463
28,1115,10,0,0,1729953283262
30,3516,2,-1,0,1729953286375
38,62,1,0,0,1729954626682
28,1120,12,-1,0,1729954630040
31,900,5,-1,0,1729954652375
34,1326,0,-1,0,1729954656080
31,900,1,1,0,1729954691944
30,3542,4,-1,0,1729954695574
29,1606,9,-1,0,1729954730971
29,1616,7,-1,0,1729956034877
30,3558,5,0,0,1729956039845
29,1624,0,-1,0,1729957682675
28,1138,2,1,0,1729959065173
30,3589,5,-1,0,1729960268536
30,3589,1,-1,0,1729960272691
28,1142,5,0,0,1729960303254
28,1143,16,1,0,1729960338735
28,1142,14,1,0,1729960368562
31,911,0,-1,0,1729960383574
28,1143,8,-1,0,1729960394914
28,1142,6,-1,0,1729960413581
29,1638,7,-1,0,1729961967082
30,3601,5,-1,0,1729964368183
28,1150,7,0,0,1729966216276
30,3620,1,1,0,1729968326372
28,1156,15,0,0,1729976163864
29,1654,3,0,0,1729978148742
34,1368,11,-1,0,1729979751690
30,3672,4,-1,0,1729981037680
29,1671,6,-1,0,1729982521777
30,3693,2,-1,0,1729982529653
30,3724,5,-1,0,1729984185876
30,3722,1,0,0,1729984198168
28,1185,14,1,0,1729985560074
31,948,6,0,0,1729987071489
34,1399,0,1,0,1729987093488
28,1195,13,-1,0,1729988259328
26,1116,0,-1,0,1729989546899
31,954,7,-1,0,1729989556979
34,1421,11,0,0,1729990796173
29,1738,5,0,0,1729991951366
30,3895,4,0,0,1729993414092
26,1130,6,-1,0,1729994877878
30,3924,0,1,0,1729994880875
30,3924,5,0,0,1729994899930
30,3925,1,-1,0,1729994912976
30,3942,4,0,0,1729996184303
31,969,4,-1,0,1729997656973
34,1437,1,0,0,1729997673777
34,1437,8,0,0,1729997675498
38,92,18,-1,0,1729999052188
38,92,16,1,0,1729999070674
38,92,14,-1,0,1729999074499
38,97,5,-1,0,1730000176426
30,4001,2,0,0,1730001474686
26,1145,7,-1,0,1730002737871
29,1797,4,-1,0,1730004050591
29,1805,1,0,0,1730005776976
38,118,7,-1,0,1730007079305
38,118,15,-1,0,1730007104487
31,993,4,1,0,1730008517302
31,994,7,-1,0,1730008534178
38,126,17,-1,0,1730010039384
29,1816,8,-1,0,1730010086345
29,1816,3,-1,0,1730010094753
30,4094,5,-1,0,1730011875289
29,1822,0,0,0,1730013586297
26,1166,4,-1,0,1730015147583
38,135,8,-1,0,1730016568572
38,135,5,-1,0,1730016579673
28,1271,10,0,0,1730018241873
38,143,14,1,0,1730020584447
29,1839,4,-1,0,1730020601353
28,1277,0,-1,0,1730022326419
38,147,12,-1,0,1730022332681
28,1275,5,0,0,1730022345973
30,4167,3,-1,0,1730023857340
28,1281,4,-1,0,1730028445295
38,156,0,1,0,1730028463926
28,1281,16,0,0,1730028475818
29,1849,2,0,0,1730030540996
30,4193,1,-1,0,1730033093497
30,4207,3,-1,0,1730037779180
30,4212,5,-1,0,1730040186888
38,167,15,0,0,1730042362672
34,1497,9,1,0,1730044530682
34,1503,6,-1,0,1730045774834
34,1502,1,0,0,1730045790972
31,1021,7,1,0,1730047665498
29,1877,5,0,0,1730052022083
28,1305,2,1,0,1730074526779
30,4254,3,-1,0,1730081946173
31,1028,2,1,0,1730083406573
34,1512,8,1,0,1730085711997
30,4265,2,-1,0,1730087127287
38,206,7,-1,0,1730091013672
38,206,4,-1,0,1730091021978
38,206,1,1,0,1730091032173
26,1199,6,1,0,1730101505988
30,4280,1,-1,0,1730104761474
30,4283,1,0,0,1730110828973
29,1900,1,0,0,1730113250384
38,214,2,-1,0,1730116007458
29,1903,8,1,0,1730120666297
34,1527,8,-1,0,1730124094074
29,1906,5,-1,0,1730125293274
30,4306,3,1,0,1730144650677
30,4309,4,1,0,1730158127314
38,230,17,-1,0,1730161444776
38,230,1,-1,0,1730161466097
30,4312,5,0,0,1730165605375
38,235,0,-1,0,1730166387775
38,238,11,-1,0,1730168718174
28,1325,9,-1,0,1730169334094
26,956,0,0,0,1729906177377
29,1463,0,1,0,1729920321796
30,3198,4,0,0,1729921958675
34,1239,7,0,0,1729923258683
26,997,4,-1,0,1729924550951
26,997,3,0,0,1729924557692
28,1044,5,-1,0,1729926157875
34,1251,8,-1,0,1729928998485
26,1007,0,-1,0,1729930593974
30,3269,5,0,0,1729930599173
38,56,19,-1,0,1729931715574
38,56,11,-1,0,1729931729781
29,1504,6,0,0,1729933266987
28,1060,7,1,0,1729934346674
30,3304,5,0,0,1729934356478
30,3318,0,1,0,1729936627473
28,1067,6,-1,0,1729938319682
30,3340,1,-1,0,1729940046477
30,3340,2,-1,0,1729940062708
30,3359,0,0,0,1729941687277
26,1025,3,0,0,1729943156787
29,1549,0,-1,0,1729944377731
34,1293,4,-1,0,1729945524574
30,3408,1,-1,0,1729945535187
30,3408,6,-1,0,1729945548926
29,1568,7,1,0,1729946810274
30,3429,5,-1,0,1729946814341
30,3429,2,1,0,1729946823911
29,1568,4,-1,0,1729946837073
28,1095,2,1,0,1729947966282
30,3468,1,-1,0,1729949495179
30,3483,2,-1,0,1729950911427
28,1109,5,-1,0,1729952154231
30,3502,3,1,0,1729952167273
30,3502,1,-1,0,1729952170380
34,1316,8,1,0,1729952202992
30,3516,6,-1,0,1729953284879
30,3516,1,-1,0,1729953289987
38,62,14,-1,0,1729954631093
29,1617,9,-1,0,1729956043739
31,906,2,-1,0,1729957685823
28,1138,16,0,0,1729959081274
34,1344,11,0,0,1729960278814
29,1638,4,-1,0,1729961973439
30,3601,1,-1,0,1729964375773
28,1150,12,1,0,1729966270203
29,1647,6,0,0,1729968459498
34,1363,10,0,0,1729976176185
34,1363,0,0,0,1729976182387
28,1159,4,-1,0,1729978156883
28,1159,8,-1,0,1729978169480
30,3663,3,-1,0,1729979758180
30,3662,0,1,0,1729979767377
34,1346,4,1,0,1729981041697
30,3690,4,-1,0,1729982524181
30,3722,5,1,0,1729984189493
30,3724,2,-1,0,1729984195081
29,1699,4,-1,0,1729985563201
31,948,4,1,0,1729987076082
30,3777,2,-1,0,1729987083676
30,3799,0,-1,0,1729988262693
30,3819,3,-1,0,1729989547694
26,1116,5,-1,0,1729989556973
34,1414,7,-1,0,1729989566840
34,1421,3,0,0,1729990805717
29,1738,3,1,0,1729991972091
29,1744,6,-1,0,1729993427582
31,965,3,1,0,1729994880386
30,3924,3,-1,0,1729994887464
30,3925,2,0,0,1729994904387
29,1758,9,-1,0,1729996195572
31,969,6,-1,0,1729997661573
31,969,5,-1,0,1729997667072
29,1770,4,-1,0,1729999090812
38,97,7,-1,0,1730000182689
34,1441,10,-1,0,1730000190582
29,1782,7,-1,0,1730001482273
26,1145,3,-1,0,1730002740073
29,1796,4,-1,0,1730004059579
29,1805,5,0,0,1730005777888
38,118,2,-1,0,1730007085181
38,118,6,-1,0,1730007088975
38,118,5,-1,0,1730007102974
31,994,5,-1,0,1730008521890
31,994,3,-1,0,1730008539812
38,126,2,-1,0,1730010041709
38,126,15,0,0,1730010048491
38,126,0,-1,0,1730010063093
38,126,18,-1,0,1730010079852
28,1264,3,0,0,1730011878719
29,1822,10,1,0,1730013599086
30,4115,0,1,0,1730015147906
30,4115,3,1,0,1730015159494
38,135,6,-1,0,1730016574975
28,1271,5,0,0,1730018256312
29,1839,6,1,0,1730020593504
38,147,1,-1,0,1730022328175
38,147,19,-1,0,1730022351179
28,1279,9,1,0,1730023861689
28,1281,15,0,0,1730028452872
29,1849,9,-1,0,1730030550078
30,4193,5,-1,0,1730033095657
28,1288,3,-1,0,1730037783525
31,1014,0,-1,0,1730040187686
34,1494,0,1,0,1730042365086
30,4224,5,-1,0,1730044531975
34,1502,4,-1,0,1730045779692
34,1502,0,-1,0,1730045782591
31,1021,4,-1,0,1730047668144
29,1877,9,-1,0,1730052054409
28,1305,3,0,0,1730074535277
28,1305,6,0,0,1730074543871
30,4254,5,-1,0,1730081952974
38,201,6,-1,0,1730083408791
34,1511,4,-1,0,1730085713565
30,4265,6,-1,0,1730087131091
38,206,12,-1,0,1730091015928
26,1199,4,1,0,1730101506589
30,4280,3,-1,0,1730104764473
26,1202,4,0,0,1730110841194
26,1203,6,-1,0,1730113252073
38,214,16,-1,0,1730116026172
29,1903,5,-1,0,1730120670095
34,1527,1,1,0,1730124103440
34,1527,11,-1,0,1730124114573
29,1906,2,0,0,1730125308206
30,4306,1,0,0,1730144655364
30,4309,2,1,0,1730158133681
38,229,10,1,0,1730161445521
38,229,18,-1,0,1730161449906
30,4313,2,-1,0,1730165614891
38,235,5,0,0,1730166391774
38,238,12,-1,0,1730168720291
38,238,14,0,0,1730168738373
28,1325,5,-1,0,1730169349853
28,1325,17,-1,0,1730169370950
38,243,16,-1,0,1730170166942
38,243,14,-1,0,1730170181991
38,243,4,0,0,1730170193673
38,245,19,-1,0,1730170545077
38,247,14,-1,0,1730170741698
30,4315,3,1,0,1730171120406
38,251,4,-1,0,1730171441689
38,252,18,-1,0,1730171995801
38,252,16,-1,0,1730172054838
38,252,8,-1,0,1730172092999
30,4316,5,0,0,1730172188980
38,253,8,-1,0,1730172258234
38,253,14,0,0,1730172299073
38,253,12,-1,0,1730172317080
38,253,16,-1,0,1730172327883
38,254,11,-1,0,1730172367600
38,254,13,-1,0,1730172371973
38,254,19,-1,0,1730172393475
38,254,7,-1,0,1730172395883
38,254,15,-1,0,1730172401890
38,254,12,-1,0,1730172413998
34,1205,3,-1,0,1729906183576
34,1205,1,-1,0,1729906185174
29,1464,10,1,0,1729920326948
29,1463,7,1,0,1729920341675
30,3198,6,-1,0,1729921961623
34,1239,3,1,0,1729923274376
34,1244,5,-1,0,1729924572880
28,1044,12,-1,0,1729926161930
29,1487,10,0,0,1729929009801
26,1007,4,-1,0,1729930601390
38,56,17,-1,0,1729931718704
38,56,12,-1,0,1729931723387
38,56,5,-1,0,1729931725754
28,1053,0,0,0,1729931732975
28,1053,14,-1,0,1729931736774
29,1504,5,-1,0,1729933272417
30,3305,2,1,0,1729934354707
38,59,5,-1,0,1729936628378
38,59,15,-1,0,1729936632906
38,59,4,-1,0,1729936677745
38,59,10,-1,0,1729936687273
28,1064,11,0,0,1729936700073
28,1067,7,1,0,1729938324973
28,1067,4,-1,0,1729938335710
28,1067,10,0,0,1729938385583
30,3340,3,-1,0,1729940049319
30,3359,3,-1,0,1729941691880
26,1026,7,-1,0,1729943161680
26,1026,4,-1,0,1729943174419
34,1285,1,1,0,1729943184372
29,1549,6,1,0,1729944385921
26,1032,3,-1,0,1729945525092
26,1032,0,-1,0,1729945541926
29,1568,0,0,0,1729946818582
31,882,2,-1,0,1729947972774
30,3446,1,1,0,1729947979799
29,1579,6,-1,0,1729949517614
28,1103,16,-1,0,1729950918902
28,1103,2,0,0,1729950927511
29,1596,6,-1,0,1729952158679
29,1596,1,-1,0,1729952182396
29,1596,10,1,0,1729952197092
30,3516,5,-1,0,1729953300439
30,3541,3,1,0,1729954633779
29,1606,0,-1,0,1729954639173
29,1616,9,0,0,1729956044215
31,906,6,1,0,1729957694405
28,1138,14,0,0,1729959086490
28,1143,4,-1,0,1729960279575
28,1145,11,-1,0,1729961978573
28,1146,14,1,0,1729961990914
29,1638,3,0,0,1729961997592
30,3601,4,-1,0,1729964386275
28,1150,2,1,0,1729966275673
29,1647,10,1,0,1729968470476
28,1156,12,-1,0,1729976176977
29,1654,9,0,0,1729978158117
30,3662,4,0,0,1729979760779
29,1666,6,-1,0,1729981043186
30,3692,4,0,0,1729982541018
34,1384,4,0,0,1729984207578
34,1384,11,0,0,1729984224873
28,1185,3,-1,0,1729985567876
30,3752,4,-1,0,1729985577819
30,3776,2,-1,0,1729987077578
28,1196,2,0,0,1729988263052
34,1414,3,-1,0,1729989591973
29,1730,10,0,0,1729990813679
28,1211,4,-1,0,1729990850684
29,1738,5,0,0,1729991975112
29,1744,7,-1,0,1729993435606
26,1130,1,-1,0,1729994886791
30,3942,0,1,0,1729996211074
29,1765,8,-1,0,1729997694279
29,1770,5,-1,0,1729999101474
26,1139,2,1,0,1729999115377
38,97,2,-1,0,1730000185202
30,4001,0,0,0,1730001485491
26,1145,2,-1,0,1730002742722
29,1797,3,0,0,1730004067822
29,1805,4,0,0,1730005790697
38,118,14,-1,0,1730007087076
38,118,12,-1,0,1730007089985
38,118,17,-1,0,1730007096806
26,1153,0,-1,0,1730007112575
31,993,3,-1,0,1730008526377
31,993,6,-1,0,1730008553991
38,126,5,0,0,1730010043722
38,126,8,-1,0,1730010054038
38,126,7,-1,0,1730010073852
38,126,12,-1,0,1730010075477
28,1262,13,0,0,1730010082088
30,4094,4,1,0,1730011886196
29,1822,1,1,0,1730013613188
26,1166,3,1,0,1730015149809
38,135,2,-1,0,1730016576674
28,1271,13,0,0,1730018259173
29,1839,9,-1,0,1730020604799
28,1277,11,1,0,1730022334520
28,1277,8,-1,0,1730022348168
28,1279,1,0,0,1730023873553
38,156,15,1,0,1730028452979
29,1849,8,-1,0,1730030563386
30,4193,0,0,0,1730033104385
30,4207,2,-1,0,1730037790863
28,1288,16,0,0,1730037791626
26,1182,4,-1,0,1730040189363
26,1182,6,-1,0,1730040201178
38,167,19,1,0,1730042370775
30,4224,4,-1,0,1730044539078
34,1498,4,0,0,1730044558177
34,1503,10,-1,0,1730045790083
34,1502,1,0,0,1730045813864
31,1021,2,-1,0,1730047670355
38,172,1,-1,0,1730047698200
38,172,11,-1,0,1730047711987
29,1877,3,-1,0,1730052067278
28,1305,0,1,0,1730074539088
30,4254,2,-1,0,1730081954782
38,201,13,-1,0,1730083412780
34,1511,1,-1,0,1730085725084
30,4265,3,-1,0,1730087133219
38,206,3,-1,0,1730091017523
26,1199,7,1,0,1730101507474
31,1033,6,0,0,1730105577289
31,1033,3,1,0,1730105579374
26,1202,2,-1,0,1730110842934
26,1203,3,-1,0,1730113253573
38,214,1,0,0,1730116030471
29,1903,4,-1,0,1730120680892
34,1527,4,-1,0,1730124111286
29,1906,7,-1,0,1730125310378
31,1038,0,-1,0,1730144717475
30,4309,0,-1,0,1730158145183
38,230,4,-1,0,1730161449841
30,4313,6,-1,0,1730165622992
38,235,16,-1,0,1730166396683
38,238,5,0,0,1730168732177
28,1325,13,-1,0,1730169356373
38,243,0,-1,0,1730170169477
38,245,0,-1,0,1730170547282
38,245,8,-1,0,1730170553673
38,247,9,-1,0,1730170751877
38,248,11,-1,0,1730170754396
30,4315,0,1,0,1730171126192
38,251,1,-1,0,1730171445787
38,252,12,1,0,1730172007397
38,252,6,-1,0,1730172057497
38,252,2,-1,0,1730172107173
30,4316,1,-1,0,1730172191174
38,253,7,-1,0,1730172262210
38,253,1,-1,0,1730172300774
38,253,18,-1,0,1730172320904
38,253,6,-1,0,1730172330172
38,253,17,-1,0,1730172334393
38,254,8,-1,0,1730172369536
38,254,5,-1,0,1730172381278
26,956,7,-1,0,1729906183956
30,3080,5,0,0,1729906186826
30,3080,1,0,0,1729906189993
29,1463,9,-1,0,1729920327776
28,1033,14,0,0,1729921966581
29,1473,6,-1,0,1729923279095
28,1041,12,-1,0,1729924589587
30,3242,3,1,0,1729926171899
30,3242,1,0,0,1729926187894
28,1044,17,-1,0,1729926192685
30,3256,4,-1,0,1729929023278
30,3269,3,0,0,1729930602395
28,1053,11,-1,0,1729931750876
26,1012,6,-1,0,1729933306395
31,870,0,-1,0,1729934382439
38,59,18,-1,0,1729936637217
38,59,16,-1,0,1729936648175
38,59,7,0,0,1729936667738
38,59,19,-1,0,1729936691073
28,1064,13,-1,0,1729936706295
29,1527,9,-1,0,1729938330975
30,3340,6,-1,0,1729940052074
30,3359,5,0,0,1729941703811
34,1285,3,0,0,1729943170475
29,1549,2,-1,0,1729944391100
29,1549,3,-1,0,1729944407074
26,1032,6,-1,0,1729945530886
26,1032,5,-1,0,1729945539396
30,3429,3,-1,0,1729946818882
30,3446,5,0,0,1729947974339
30,3468,2,-1,0,1729949524879
30,3483,1,-1,0,1729950930673
28,1110,1,1,0,1729952170958
34,1316,2,-1,0,1729952178295
29,1596,8,0,0,1729952190373
30,3503,3,0,0,1729952210387
28,1110,13,0,0,1729952211737
29,1602,8,1,0,1729953302288
30,3516,0,0,0,1729953311920
30,3541,1,1,0,1729954637268
34,1326,8,0,0,1729954687675
34,1326,1,-1,0,1729954694751
30,3542,5,-1,0,1729954703356
30,3542,0,1,0,1729954716118
30,3542,2,-1,0,1729954718777
29,1607,3,-1,0,1729954757386
29,1608,8,0,0,1729954765797
30,3543,0,-1,0,1729954772686
29,1607,0,0,0,1729954782109
30,3545,0,-1,0,1729954795482
30,3545,1,1,0,1729954799096
29,1608,9,-1,0,1729954802374
29,1616,6,-1,0,1729956052272
34,1333,3,-1,0,1729957751409
28,1138,17,0,0,1729959095473
28,1143,11,0,0,1729960285829
28,1146,8,-1,0,1729961979607
30,3602,6,-1,0,1729964393549
30,3601,0,1,0,1729964393672
28,1150,16,-1,0,1729966279574
29,1647,7,-1,0,1729968483496
34,1363,8,0,0,1729976178976
28,1159,6,-1,0,1729978163104
30,3662,6,-1,0,1729979764356
30,3663,1,-1,0,1729979788772
30,3672,1,-1,0,1729981046797
34,1346,1,-1,0,1729981060173
29,1676,5,-1,0,1729982542190
30,3692,3,-1,0,1729982549275
29,1676,6,0,0,1729982571574
28,1167,13,0,0,1729982574956
34,1374,8,-1,0,1729982575494
28,1167,16,-1,0,1729982587619
29,1676,8,-1,0,1729982592736
30,3694,4,-1,0,1729982618767
29,1671,10,1,0,1729982638987
30,3697,5,0,0,1729982675974
29,1670,6,1,0,1729982690646
34,1375,4,-1,0,1729982714764
26,1093,2,-1,0,1729984229985
26,1093,6,-1,0,1729984238786
26,1093,1,-1,0,1729984247078
30,3727,0,-1,0,1729984264399
29,1685,4,-1,0,1729984280181
30,3728,1,0,0,1729984288999
30,3728,4,-1,0,1729984300290
29,1688,10,-1,0,1729984300390
30,3752,2,-1,0,1729985569594
30,3752,6,-1,0,1729985575634
30,3752,5,-1,0,1729985583474
31,948,1,1,0,1729987078974
30,3799,3,-1,0,1729988267886
28,1204,5,0,0,1729989604498
28,1211,2,1,0,1729990817492
29,1738,0,-1,0,1729991981065
29,1744,4,-1,0,1729993446194
30,3923,0,-1,0,1729994888183
30,3923,6,-1,0,1729994903629
30,3942,6,-1,0,1729996215074
29,1765,0,0,0,1729997702174
29,1765,7,-1,0,1729997714771
29,1765,6,-1,0,1729997719798
26,1139,5,-1,0,1729999102181
26,1139,3,1,0,1729999110873
34,1441,9,-1,0,1730000218877
34,1444,5,-1,0,1730001491763
29,1782,9,-1,0,1730001500173
26,1145,5,-1,0,1730002748171
30,4032,6,0,0,1730004075977
29,1805,10,-1,0,1730005798373
38,118,13,-1,0,1730007087937
31,993,5,-1,0,1730008530981
38,126,1,0,0,1730010056873
38,126,16,0,0,1730010077537
29,1816,6,-1,0,1730010110476
30,4094,0,1,0,1730011888274
29,1822,9,-1,0,1730013638961
30,4115,2,-1,0,1730015162490
38,135,13,-1,0,1730016581674
28,1271,12,0,0,1730018262313
38,143,11,-1,0,1730020625274
28,1277,2,1,0,1730022337073
28,1277,12,-1,0,1730022373150
38,151,1,1,0,1730023921372
38,156,9,-1,0,1730028457781
29,1849,1,0,0,1730030576254
30,4193,3,-1,0,1730033107473
28,1289,12,0,0,1730037814393
31,1014,4,-1,0,1730040190864
38,167,14,-1,0,1730042373518
30,4224,3,1,0,1730044543175
34,1503,8,-1,0,1730045795698
31,1021,0,1,0,1730047672575
38,172,18,1,0,1730047686978
28,1304,7,0,0,1730052106780
28,1305,9,1,0,1730074546816
29,1883,3,-1,0,1730081963797
38,201,18,-1,0,1730083417476
34,1511,3,-1,0,1730085731481
30,4265,0,1,0,1730087136474
38,206,9,-1,0,1730091028480
26,1199,3,1,0,1730101507675
26,1199,5,1,0,1730101508672
31,1033,1,-1,0,1730105577756
26,1202,1,-1,0,1730110844386
26,1203,1,-1,0,1730113255278
29,1900,0,1,0,1730113263692
38,214,19,-1,0,1730116042582
29,1903,7,-1,0,1730120692482
34,1527,3,-1,0,1730124124190
29,1906,0,-1,0,1730125312574
29,1906,6,0,0,1730125326173
31,1038,5,1,0,1730144721186
31,1038,3,1,0,1730144734380
31,1038,2,1,0,1730144741673
30,4309,5,-1,0,1730158163674
38,229,8,0,0,1730161454208
30,3081,5,0,0,1729906193263
29,1423,0,1,0,1729906200881
30,3080,0,0,0,1729906203573
30,3080,6,0,0,1729906205876
31,830,7,0,0,1729906206078
29,1423,2,-1,0,1729906224372
29,1424,6,-1,0,1729906224771
30,3080,3,0,0,1729906224785
30,3080,2,0,0,1729906227276
29,1424,7,-1,0,1729906233082
26,957,2,-1,0,1729906239586
29,1424,10,1,0,1729906240214
29,1423,3,1,0,1729906240955
34,1204,5,0,0,1729906242162
29,1424,9,-1,0,1729906243339
29,1424,2,-1,0,1729906246275
26,957,7,-1,0,1729906246678
29,1423,5,-1,0,1729906248977
29,1424,3,-1,0,1729906251694
29,1424,5,-1,0,1729906254681
26,957,4,0,0,1729906255391
29,1424,4,-1,0,1729906257922
29,1423,6,0,0,1729906258076
26,957,6,-1,0,1729906260390
29,1423,4,1,0,1729906263989
26,957,0,-1,0,1729906264187
29,1424,8,-1,0,1729906265590
26,957,3,0,0,1729906267379
29,1423,7,-1,0,1729906268572
29,1423,1,-1,0,1729906269907
29,1424,0,-1,0,1729906270173
26,957,1,-1,0,1729906270574
26,957,5,-1,0,1729906276197
30,3081,1,0,0,1729906282098
30,3081,2,-1,0,1729906291988
34,1204,3,0,0,1729906297183
30,3081,0,-1,0,1729906301976
30,3081,4,-1,0,1729906311743
34,1204,1,-1,0,1729906321974
30,3081,3,0,0,1729906322174
28,1002,1,-1,0,1729906327972
30,3081,6,-1,0,1729906330251
28,1002,12,-1,0,1729906332471
28,1002,11,-1,0,1729906338972
34,1204,11,0,0,1729906340501
28,1002,9,-1,0,1729906349873
28,1002,0,-1,0,1729906354447
34,1204,7,-1,0,1729906355974
28,1002,14,1,0,1729906357973
28,1002,4,-1,0,1729906362548
28,1002,2,1,0,1729906364941
28,1002,15,1,0,1729906370559
28,1002,17,-1,0,1729906377464
28,1002,16,-1,0,1729906385886
28,1002,6,-1,0,1729906396908
28,1002,3,-1,0,1729906403245
29,1425,10,1,0,1729906433386
28,1002,10,-1,0,1729906439774
28,1002,13,-1,0,1729906442574
28,1002,5,-1,0,1729906451404
28,1002,8,1,0,1729906454277
28,1002,7,-1,0,1729906458236
29,1425,9,0,0,1729906476216
29,1425,2,0,0,1729906480755
31,831,6,-1,0,1729906481482
31,831,3,1,0,1729906483371
31,831,1,-1,0,1729906484882
29,1425,6,-1,0,1729906485576
31,831,5,1,0,1729906487351
31,831,0,1,0,1729906490373
29,1425,8,-1,0,1729906491499
31,831,7,-1,0,1729906501691
31,831,4,-1,0,1729906504074
31,831,2,1,0,1729906507620
28,1003,2,0,0,1729906510713
28,1003,9,-1,0,1729906515748
28,1003,8,-1,0,1729906517488
29,1425,3,-1,0,1729906521029
28,1003,11,0,0,1729906522692
28,1003,10,-1,0,1729906530573
29,1425,0,-1,0,1729906535273
28,1003,1,0,0,1729906535615
29,1425,7,1,0,1729906540667
28,1003,5,0,0,1729906540779
28,1003,3,-1,0,1729906544234
30,3082,3,-1,0,1729906545084
29,1425,1,0,0,1729906545879
29,1425,5,0,0,1729906549088
28,1003,6,-1,0,1729906551000
30,3082,0,0,0,1729906551900
29,1425,4,-1,0,1729906554298
28,1003,15,0,0,1729906556280
30,3082,6,-1,0,1729906560981
28,1003,12,1,0,1729906561471
28,1003,0,-1,0,1729906565573
30,3082,4,-1,0,1729906569503
30,3082,2,-1,0,1729906572389
30,3082,1,-1,0,1729906575668
28,1003,17,-1,0,1729906579072
30,3082,5,-1,0,1729906579736
28,1003,7,0,0,1729906586225
28,1003,14,1,0,1729906589378
28,1003,16,-1,0,1729906594971
28,1003,4,-1,0,1729906599675
28,1003,13,-1,0,1729906602141
31,832,0,-1,0,1729906607690
30,3021,5,0,0,1729906619037
31,832,3,-1,0,1729906620980
30,3021,2,0,0,1729906624579
31,832,1,-1,0,1729906633640
31,832,7,-1,0,1729906640161
31,832,0,-1,0,1729906642760
30,3083,5,-1,0,1729906643580
30,3083,3,-1,0,1729906646613
31,832,3,-1,0,1729906646861
30,3083,4,0,0,1729906650072
30,3083,2,-1,0,1729906651598
30,3083,6,1,0,1729906658446
30,3083,0,1,0,1729906661477
30,3084,3,-1,0,1729906661898
30,3083,1,-1,0,1729906663327
30,3084,1,-1,0,1729906669275
30,3084,4,-1,0,1729906676587
30,3084,5,-1,0,1729906681477
30,3084,6,0,0,1729906698132
30,3084,2,0,0,1729906701882
30,3084,0,1,0,1729906707929
30,3085,1,-1,0,1729906727275
30,3085,6,-1,0,1729906735097
30,3085,3,1,0,1729906741272
30,3085,2,1,0,1729906744475
30,3085,4,0,0,1729906752276
